analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,risk_label,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0071,partial_auth_not_observed_0071,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0071_partial_auth_not_observed_0071,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0072,partial_auth_not_observed_0072,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0072_partial_auth_not_observed_0072,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0073,partial_auth_not_observed_0073,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0073_partial_auth_not_observed_0073,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0074,partial_auth_not_observed_0074,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0074_partial_auth_not_observed_0074,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0075,partial_auth_not_observed_0075,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0075_partial_auth_not_observed_0075,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0076,partial_auth_not_observed_0076,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0076_partial_auth_not_observed_0076,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0077,partial_auth_not_observed_0077,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0077_partial_auth_not_observed_0077,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0078,partial_auth_not_observed_0078,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0078_partial_auth_not_observed_0078,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0079,partial_auth_not_observed_0079,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0079_partial_auth_not_observed_0079,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0080,partial_auth_not_observed_0080,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0080_partial_auth_not_observed_0080,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0081,partial_auth_not_observed_0081,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0081_partial_auth_not_observed_0081,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0082,partial_auth_not_observed_0082,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0082_partial_auth_not_observed_0082,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0083,partial_auth_not_observed_0083,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0083_partial_auth_not_observed_0083,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0084,partial_auth_not_observed_0084,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0084_partial_auth_not_observed_0084,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0085,partial_auth_not_observed_0085,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0085_partial_auth_not_observed_0085,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0086,partial_auth_not_observed_0086,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0086_partial_auth_not_observed_0086,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0087,partial_auth_not_observed_0087,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0087_partial_auth_not_observed_0087,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,CRITICAL,1.0,0.0,0.0,,,,,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0088,partial_auth_not_observed_0088,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0088_partial_auth_not_observed_0088,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0089,partial_auth_not_observed_0089,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0089_partial_auth_not_observed_0089,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0090,partial_auth_not_observed_0090,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0090_partial_auth_not_observed_0090,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,CRITICAL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0091,partial_auth_not_observed_0091,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0091_partial_auth_not_observed_0091,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0092,partial_auth_not_observed_0092,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0092_partial_auth_not_observed_0092,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0093,partial_auth_not_observed_0093,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0093_partial_auth_not_observed_0093,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0094,partial_auth_not_observed_0094,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0094_partial_auth_not_observed_0094,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,HIGH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0095,partial_auth_not_observed_0095,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0095_partial_auth_not_observed_0095,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,CRITICAL,1.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0096,partial_auth_not_observed_0096,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0096_partial_auth_not_observed_0096,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0097,partial_auth_not_observed_0097,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0097_partial_auth_not_observed_0097,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0098,partial_auth_not_observed_0098,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0098_partial_auth_not_observed_0098,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0099,partial_auth_not_observed_0099,ANALYSIS_PARTIAL_AUTH_NOT_OBSERVED_0099_partial_auth_not_observed_0099,PARTIAL_CAPTURE_AUTH_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,AUTH_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0000,partial_starttls_not_observed_0000,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0000_partial_starttls_not_observed_0000,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0001,partial_starttls_not_observed_0001,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0001_partial_starttls_not_observed_0001,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0002,partial_starttls_not_observed_0002,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0002_partial_starttls_not_observed_0002,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0003,partial_starttls_not_observed_0003,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0003_partial_starttls_not_observed_0003,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,MEDIUM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0004,partial_starttls_not_observed_0004,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0004_partial_starttls_not_observed_0004,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0005,partial_starttls_not_observed_0005,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0005_partial_starttls_not_observed_0005,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0006,partial_starttls_not_observed_0006,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0006_partial_starttls_not_observed_0006,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0007,partial_starttls_not_observed_0007,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0007_partial_starttls_not_observed_0007,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0008,partial_starttls_not_observed_0008,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0008_partial_starttls_not_observed_0008,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0009,partial_starttls_not_observed_0009,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0009_partial_starttls_not_observed_0009,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0010,partial_starttls_not_observed_0010,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0010_partial_starttls_not_observed_0010,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0011,partial_starttls_not_observed_0011,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0011_partial_starttls_not_observed_0011,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0012,partial_starttls_not_observed_0012,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0012_partial_starttls_not_observed_0012,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0013,partial_starttls_not_observed_0013,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0013_partial_starttls_not_observed_0013,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0014,partial_starttls_not_observed_0014,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0014_partial_starttls_not_observed_0014,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,CRITICAL,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0015,partial_starttls_not_observed_0015,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0015_partial_starttls_not_observed_0015,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,HIGH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0016,partial_starttls_not_observed_0016,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0016_partial_starttls_not_observed_0016,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0017,partial_starttls_not_observed_0017,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0017_partial_starttls_not_observed_0017,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0018,partial_starttls_not_observed_0018,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0018_partial_starttls_not_observed_0018,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0019,partial_starttls_not_observed_0019,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0019_partial_starttls_not_observed_0019,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,CRITICAL,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0020,partial_starttls_not_observed_0020,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0020_partial_starttls_not_observed_0020,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0021,partial_starttls_not_observed_0021,ANALYSIS_PARTIAL_STARTTLS_NOT_OBSERVED_0021_partial_starttls_not_observed_0021,PARTIAL_CAPTURE_STARTTLS_NOT_OBSERVED,PARTIAL_CAPTURE_CHALLENGE,STARTTLS_NOT_OBSERVED,LOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
